gender,mem_year,mem_month,mem_day,total_spending,total_reward,total_offer_completed_bogo,total_offer_completed_discount,total_offer_completed_informational,average_offer_difficulty_bogo,average_offer_difficulty_discount,average_offer_difficulty_informational,average_offer_duration_bogo,average_offer_duration_discount,average_offer_duration_informational,total_email_offers_bogo,total_email_offers_discount,total_email_offers_informational,total_mobile_offers_bogo,total_mobile_offers_discount,total_mobile_offers_informational,total_offer_received_bogo,total_offer_received_discount,total_offer_received_informational,total_reward_earned_bogo,total_reward_earned_discount,total_reward_earned_informational,total_social_offers_bogo,total_social_offers_discount,total_social_offers_informational,total_spent_on_offer_bogo,total_spent_on_offer_discount,total_spent_on_offer_informational,total_offer_viewed_bogo,total_offer_viewed_discount,total_offer_viewed_informational,total_web_offers_bogo,total_web_offers_discount,total_web_offers_informational,total_offer_received,total_offer_viewed,total_offer_completed,total_email_offers,total_web_offers,total_social_offers,total_mobile_offers,total_reward_earned,total_spent_on_offer,average_offer_difficulty,average_offer_duration,age,income,p_id
0,2017,4,25,189.0,28.0,3.0,1.0,0.0,8.333333333333334,7.0,0.0,6.333333333333332,7.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,25.0,3.0,0.0,3.0,1.0,1.0,163.51,23.92,68.66999999999999,3.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,28.0,256.1,6.4,5.8,84.0,61000.0,7152
0,2017,7,2,286.83,35.0,3.0,1.0,0.0,6.666666666666668,10.0,0.0,5.666666666666668,7.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,20.0,2.0,0.0,3.0,1.0,0.0,210.01,16.5,0.0,3.0,0.0,0.0,3.0,1.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,22.0,226.51,7.5,6.0,46.0,65000.0,9712
1,2017,3,31,67.24000000000001,18.0,1.0,3.0,0.0,7.5,8.0,0.0,5.0,8.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,10.0,8.0,0.0,2.0,3.0,0.0,25.72,92.96,0.0,2.0,3.0,0.0,2.0,3.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,18.0,118.68,7.8,6.8,71.0,52000.0,3378
0,2016,10,6,147.69000000000003,20.0,1.0,3.0,0.0,10.0,12.333333333333336,0.0,5.0,9.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,10.0,10.0,0.0,1.0,3.0,1.0,28.09,152.8,12.68,1.0,3.0,1.0,1.0,3.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,20.0,193.57,9.4,7.0,49.0,56000.0,12110
0,2017,10,27,21.84,0.0,0.0,0.0,0.0,10.0,8.5,0.0,7.0,7.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,9.4,7.0,64.0,55000.0,2319
0,2018,6,18,179.15999999999997,16.0,1.0,2.0,0.0,5.0,7.0,0.0,5.0,7.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,6.0,0.0,1.0,2.0,1.0,25.61,106.42,16.72,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,11.0,148.75,4.75,5.5,21.0,59000.0,9360
0,2017,12,23,66.39,12.0,1.0,1.0,0.0,10.0,8.5,0.0,7.0,8.5,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,10.0,2.0,0.0,1.0,2.0,1.0,19.11,19.11,24.01,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,12.0,62.23,6.75,6.75,78.0,82000.0,10108
1,2016,3,7,285.81,15.0,1.0,3.0,0.0,5.0,12.333333333333336,0.0,5.0,8.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,5.0,10.0,0.0,1.0,3.0,0.0,35.86,246.03,0.0,1.0,3.0,0.0,1.0,3.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,15.0,281.89,10.5,7.25,58.0,87000.0,16075
1,2013,11,19,113.01000000000002,10.0,2.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,10.0,0.0,0.0,2.0,0.0,1.0,95.98,0.0,8.65,2.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,10.0,104.63,3.333333333333333,4.333333333333333,72.0,58000.0,5659
1,2016,10,9,224.0,22.0,2.0,2.0,0.0,7.5,15.0,0.0,5.0,10.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,15.0,7.0,0.0,2.0,2.0,1.0,99.4,159.85,35.57,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,22.0,294.82,9.0,6.6,42.0,67000.0,5408
0,2018,1,28,135.24,12.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,39.65,0.0,18.71,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,58.36,2.5,4.5,38.0,49000.0,14971
0,2018,4,11,33.39000000000001,4.0,0.0,2.0,0.0,0.0,13.333333333333336,0.0,0.0,9.0,3.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,31.99,0.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,31.99,10.0,7.5,27.0,70000.0,13871
1,2017,10,6,0.0,0.0,0.0,0.0,0.0,10.0,12.333333333333336,0.0,6.0,8.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,5.0,4.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,11.4,7.2,53.0,57000.0,1743
0,2016,7,2,80.97999999999998,18.0,2.0,0.0,0.0,7.5,20.0,0.0,7.0,10.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,15.0,0.0,0.0,2.0,1.0,0.0,127.86,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,15.0,127.86,11.666666666666664,8.0,71.0,81000.0,4869
1,2018,2,7,46.14,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.16,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,11.16,0.0,3.0,41.0,73000.0,12513
1,2016,11,14,76.91999999999999,13.0,2.0,1.0,0.0,6.666666666666668,7.0,0.0,5.0,7.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,10.0,3.0,0.0,3.0,1.0,1.0,50.94000000000001,21.2,17.84,3.0,1.0,0.0,3.0,1.0,1.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,13.0,89.98,5.4,5.2,51.0,63000.0,13873
0,2017,11,12,86.9,0.0,0.0,0.0,0.0,5.0,10.0,0.0,6.5,7.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,6.0,6.6,41.0,91000.0,11167
1,2018,2,7,63.55,5.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,4.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,6.666666666666668,5.333333333333333,53.0,105000.0,5231
0,2018,6,19,36.84,21.0,2.0,2.0,0.0,7.5,7.0,0.0,5.0,7.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,15.0,6.0,0.0,2.0,2.0,0.0,22.04,22.45,0.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21.0,44.49,7.25,6.0,80.0,53000.0,6414
1,2015,8,4,194.07,28.0,2.0,1.0,0.0,10.0,7.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,20.0,3.0,0.0,2.0,1.0,0.0,103.48,13.69,0.0,2.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,23.0,117.17,9.0,7.0,46.0,66000.0,14049
1,2016,10,22,160.47,11.0,1.0,1.0,0.0,5.0,15.0,0.0,5.0,8.5,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,50.23,65.74000000000001,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,7.0,115.97,11.666666666666664,7.333333333333332,66.0,43000.0,11705
0,2017,10,6,96.71,13.0,1.0,1.0,0.0,10.0,13.5,0.0,5.0,8.5,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,10.0,3.0,0.0,1.0,2.0,0.0,36.51,30.71,0.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,13.0,67.22,12.333333333333336,7.333333333333332,39.0,73000.0,16068
1,2017,11,2,26.14,0.0,0.0,0.0,0.0,6.666666666666668,10.0,0.0,7.0,7.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,14.87,5.09,0.0,3.0,0.0,0.0,3.0,1.0,0.0,4.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,19.96,7.5,7.0,71.0,48000.0,1430
0,2018,7,16,87.39,9.0,1.0,2.0,0.0,5.0,13.333333333333336,0.0,5.0,9.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,4.0,0.0,1.0,3.0,1.0,24.49,36.12,0.0,1.0,3.0,0.0,1.0,3.0,1.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,9.0,60.61,9.0,7.2,92.0,78000.0,1359
0,2017,12,25,180.95,13.0,1.0,1.0,0.0,10.0,7.0,0.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.0,0.0,1.0,1.0,1.0,62.02,42.12000000000001,22.59,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,13.0,126.73,5.666666666666668,5.0,20.0,74000.0,8762
1,2016,9,12,149.38,15.0,1.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,44.41,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,44.41,10.0,5.0,58.0,118000.0,3847
1,2017,8,31,18.03,0.0,0.0,0.0,0.0,8.333333333333334,20.0,0.0,6.333333333333332,10.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,16.990000000000002,1.04,0.0,2.0,0.0,0.0,3.0,1.0,0.0,4.0,2.0,0.0,4.0,4.0,4.0,4.0,0.0,18.03,11.25,7.25,58.0,74000.0,1018
1,2018,3,19,30.16,0.0,0.0,0.0,0.0,8.333333333333334,10.0,0.0,5.666666666666668,10.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,17.06,9.53,4.11,3.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,30.70000000000001,7.0,6.0,24.0,59000.0,12932
0,2018,4,30,24.1,12.0,1.0,1.0,0.0,7.5,10.0,0.0,5.0,10.0,4.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,10.0,2.0,0.0,2.0,1.0,3.0,11.84,11.84,0.0,2.0,1.0,3.0,2.0,1.0,3.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,12.0,23.68,4.166666666666667,5.333333333333333,53.0,70000.0,8777
1,2015,12,2,113.36,12.0,1.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,3.5,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,10.0,0.0,0.0,1.0,0.0,2.0,41.81,0.0,15.66,1.0,0.0,2.0,1.0,0.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,10.0,57.47,3.333333333333333,4.0,65.0,65000.0,5099
0,2017,9,20,97.94,4.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,9.0,3.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,97.94,39.53,0.0,3.0,0.0,0.0,3.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,137.47,6.75,7.5,70.0,85000.0,3781
0,2018,5,1,83.21000000000002,32.0,2.0,1.0,0.0,7.5,10.0,0.0,6.0,7.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,15.0,2.0,0.0,2.0,1.0,0.0,46.03,29.75,0.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,17.0,75.78,8.333333333333334,6.333333333333332,59.0,81000.0,368
1,2016,7,19,13.52,0.0,0.0,0.0,0.0,5.0,20.0,0.0,7.0,10.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.52,9.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,13.52,8.333333333333334,6.666666666666668,35.0,65000.0,3631
0,2018,1,12,71.00999999999998,5.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,3.0,14.29,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,5.0,14.29,1.25,4.0,78.0,84000.0,15850
0,2015,8,19,115.0,8.0,0.0,2.0,0.0,0.0,12.333333333333336,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,95.28,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,95.28,12.333333333333336,9.0,70.0,35000.0,5931
1,2017,8,8,45.25000000000001,10.0,2.0,0.0,0.0,6.666666666666668,0.0,0.0,5.666666666666668,0.0,3.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,10.0,0.0,0.0,3.0,0.0,1.0,40.65,0.0,13.36,3.0,0.0,1.0,3.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,10.0,54.01,5.0,5.0,39.0,57000.0,7963
1,2017,7,25,27.4,0.0,0.0,0.0,0.0,5.0,13.5,0.0,5.0,8.5,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,8.08,8.440000000000001,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,3.0,3.0,3.0,3.0,0.0,16.520000000000003,10.666666666666666,7.333333333333332,26.0,33000.0,1617
0,2018,5,20,39.85,2.0,0.0,1.0,0.0,0.0,9.4,0.0,0.0,8.8,3.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,39.85,13.25,0.0,5.0,1.0,0.0,5.0,1.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,2.0,53.1,7.833333333333332,7.833333333333332,57.0,87000.0,13742
1,2017,11,29,10.4,0.0,0.0,0.0,0.0,10.0,7.0,0.0,6.0,7.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,7.4300000000000015,3.83,8.45,2.0,3.0,3.0,2.0,3.0,3.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,19.71,5.125,5.25,90.0,34000.0,12719
1,2018,7,3,10.1,0.0,0.0,0.0,0.0,10.0,20.0,0.0,5.0,10.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,2.62,1.64,10.64,3.0,0.0,3.0,3.0,1.0,3.0,7.0,6.0,0.0,7.0,7.0,7.0,7.0,0.0,14.900000000000002,7.142857142857142,4.857142857142857,27.0,41000.0,10412
0,2016,3,12,70.28999999999996,7.0,1.0,1.0,0.0,8.75,10.0,0.0,5.5,10.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,0.0,4.0,1.0,1.0,61.38999999999999,27.42,17.840000000000003,4.0,1.0,1.0,4.0,1.0,1.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,7.0,106.65,7.5,5.833333333333332,92.0,65000.0,2764
1,2017,8,21,66.80000000000001,20.0,1.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,25.35,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,10.0,25.35,10.0,6.0,47.0,74000.0,784
1,2017,6,2,104.92,14.0,1.0,1.0,0.0,10.0,10.0,0.0,5.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,2.0,0.0,1.0,1.0,1.0,24.11,51.66,12.86,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,12.0,88.63,6.666666666666668,5.333333333333333,65.0,67000.0,9764
0,2015,8,8,503.94999999999993,20.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,3.0,5.0,0.0,6.0,5.0,0.0,6.0,5.0,0.0,6.0,30.0,0.0,0.0,5.0,0.0,6.0,214.23,0.0,770.18,5.0,0.0,6.0,5.0,0.0,6.0,11.0,11.0,5.0,11.0,11.0,11.0,11.0,30.0,984.41,2.727272727272727,3.9090909090909087,29.0,45000.0,8248
1,2017,10,25,18.78,5.0,0.0,0.0,0.0,7.5,10.0,0.0,6.0,7.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,6.25,5.5,44.0,69000.0,7951
1,2017,10,20,99.45,13.0,1.0,1.0,0.0,10.0,15.666666666666664,0.0,7.0,9.0,3.5,1.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,10.0,3.0,0.0,1.0,3.0,2.0,51.53,47.92,21.29,1.0,1.0,1.0,1.0,3.0,2.0,6.0,3.0,2.0,6.0,6.0,6.0,6.0,13.0,120.73999999999998,9.5,6.833333333333332,56.0,111000.0,2662
1,2017,10,15,5.78,0.0,0.0,0.0,0.0,10.0,7.0,0.0,6.0,7.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.05,6.0500000000000025,3.28,2.0,3.0,1.0,2.0,3.0,1.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,9.38,6.833333333333332,6.0,58.0,41000.0,2265
1,2017,9,8,120.93,22.0,1.0,0.0,0.0,10.0,0.0,0.0,7.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,1.0,10.31,0.0,28.44,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,10.0,38.75,5.0,5.5,58.0,46000.0,4790
1,2018,2,5,176.56000000000003,12.0,0.0,2.0,0.0,0.0,8.5,0.0,0.0,8.5,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,157.74,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,157.74,8.5,8.5,41.0,55000.0,1720
1,2018,3,1,12.97,0.0,0.0,0.0,0.0,5.0,10.0,0.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.15,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,3.0,3.0,3.0,3.0,0.0,9.15,5.0,5.0,71.0,43000.0,815
0,2015,10,9,210.47000000000003,10.0,1.0,1.0,0.0,5.0,20.0,0.0,7.0,10.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,84.09,99.96,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,10.0,184.05,8.333333333333334,6.666666666666668,69.0,61000.0,6997
0,2016,1,29,149.36,28.0,2.0,1.0,0.0,7.5,7.0,0.0,6.0,7.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,15.0,3.0,0.0,2.0,1.0,0.0,77.82000000000002,49.82000000000001,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,18.0,127.64,7.333333333333332,6.333333333333332,59.0,80000.0,8363
0,2017,10,28,0.0,0.0,0.0,0.0,0.0,6.666666666666668,10.0,0.0,6.333333333333332,7.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,5.0,4.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,6.0,5.8,76.0,103000.0,4172
1,2018,5,11,21.15,0.0,0.0,0.0,0.0,10.0,15.0,0.0,5.0,10.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,16.17,14.950000000000005,0.0,3.0,1.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,5.0,5.0,5.0,5.0,0.0,31.12,12.0,7.0,48.0,52000.0,5443
0,2017,9,28,80.08,10.0,1.0,0.0,0.0,5.0,20.0,0.0,7.0,10.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,64.03999999999999,0.0,25.47,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,3.0,3.0,3.0,5.0,89.50999999999998,8.333333333333334,6.666666666666668,54.0,93000.0,7924
1,2018,1,23,33.66,5.0,0.0,2.0,0.0,7.5,8.5,0.0,6.0,8.5,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,5.0,0.0,2.0,2.0,1.0,11.96,26.47,2.7,1.0,2.0,0.0,2.0,2.0,1.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,41.13,6.4,6.6,41.0,72000.0,10613
1,2017,7,28,28.78,0.0,0.0,0.0,0.0,10.0,20.0,0.0,5.0,10.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,11.74,8.26,0.0,3.0,0.0,1.0,3.0,1.0,1.0,5.0,4.0,0.0,5.0,5.0,5.0,5.0,0.0,20.0,10.0,5.6,54.0,45000.0,7719
1,2014,9,19,116.38,22.0,2.0,1.0,0.0,10.0,10.0,0.0,7.0,10.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,20.0,2.0,0.0,2.0,1.0,1.0,40.41,61.6,14.37,2.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,22.0,116.38,7.5,7.0,50.0,84000.0,7449
0,2016,1,17,484.62,13.0,1.0,1.0,0.0,10.0,7.0,0.0,7.0,7.0,3.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,10.0,3.0,0.0,1.0,1.0,2.0,400.61,39.74,35.129999999999995,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,13.0,475.48,4.25,5.25,65.0,43000.0,12292
0,2016,6,21,372.36,12.0,1.0,2.0,0.0,5.0,15.0,0.0,7.0,8.5,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,7.0,0.0,1.0,2.0,1.0,87.86999999999998,246.14,86.2,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,12.0,420.21,8.75,6.75,64.0,95000.0,15335
1,2014,7,9,76.59,33.0,2.0,1.0,0.0,8.333333333333334,7.0,0.0,5.666666666666668,7.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,20.0,3.0,0.0,3.0,1.0,0.0,37.52,15.8,0.0,3.0,1.0,0.0,3.0,1.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,23.0,53.32000000000001,8.0,6.0,52.0,67000.0,11976
1,2017,1,8,111.61,10.0,1.0,2.0,0.0,7.5,8.5,0.0,6.0,8.5,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,2.0,1.0,21.27,90.34,23.13,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,10.0,134.73999999999998,6.4,6.6,47.0,51000.0,14874
1,2018,1,25,34.15,10.0,1.0,0.0,0.0,6.25,7.0,0.0,5.5,7.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,10.0,0.0,0.0,4.0,1.0,0.0,34.15,0.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,10.0,34.15,6.4,5.8,62.0,65000.0,10034
